,Prot,bp_rp,abs_G,source_id,ruwe,survey
148414,29.79,1.1801233,5.641269965806357,2079208790584675072,0.9842905,Kepler
148415,5.1,0.78233624,3.194876918042393,2079207210036830336,1.1040448,Kepler
148416,8.51,0.9218435,4.1462469332639,2079200647326905984,0.9187727,Kepler
148417,7.3,0.8819094,3.5293274850206924,2079201089697116928,0.9720642,Kepler
148418,6.13,0.89739895,4.132546578577042,2079201231442648832,1.0094504,Kepler
148419,6.13,1.2134247,5.208995222098478,2079200853485399040,1.042259,Kepler
148420,15.23,1.0088215,3.90687411310244,2079198242145302272,0.9985875,Kepler
148421,2.43,0.8348055,2.76590233811325,2079220575975517824,0.9967608,Kepler
148422,20.35,1.170268,5.648444590619192,2079174224687508864,0.986661,Kepler
148423,8.73,0.959568,2.924927596868386,2079177110905625728,0.9814874,Kepler
148424,8.09,0.8763876,2.928598215946991,2079176659926784512,0.9551185,Kepler
148425,25.08,1.0399551,4.444641303860193,2079164634018356224,1.1602541,Kepler
148426,20.64,1.1051426,3.7291795190377073,2079165566033368704,0.9880163,Kepler
148427,25.94,1.1663828,6.040487806108807,2079163057772503936,1.0144346,Kepler
148428,20.21,1.3068933,6.527722247915076,2082165308633146368,0.9743634,Kepler
148429,5.05,0.874485,4.038290348293481,2082165858389010944,1.1036065,Kepler
148430,1.35,0.7634239,3.720845516820825,2082155889761943168,0.85425466,Kepler
148431,3.99,0.73826694,3.387210614311334,2082176269390325632,1.0130637,Kepler
148432,7.59,0.7773752,3.70346609698872,2082128921669703680,0.96597266,Kepler
148433,20.63,1.0008345,5.280124313763313,2082129368346315776,0.98478764,Kepler
148434,15.66,0.9013548,4.744889357392145,2082129780663193728,0.9788597,Kepler
148435,8.68,1.0081387,3.645893363211568,2082130639656679168,0.9647693,Kepler
148436,5.84,1.0414476,5.045201729910488,2082129918104316416,1.2336287,Kepler
148437,19.64,0.9529972,5.185275656027022,2082126172890729600,0.9486392,Kepler
148438,5.1,0.8200779,3.960732823627195,2082132117125495808,0.9603539,Kepler
148439,7.48,0.63435173,3.3949261108397693,2106903598695864064,0.78494954,Kepler
148440,8.86,1.2066278,6.3159348501629005,2106904217171186176,0.9706731,Kepler
148441,15.97,0.96998024,5.4276663824373,2106892363061440640,0.99141926,Kepler
148442,11.06,1.0751486,5.896916972610789,2106891843366044672,1.0572995,Kepler
148443,9.14,0.67973995,3.0096184192820257,2106983004050805632,0.89216787,Kepler
148444,26.45,0.7911339,3.947731399114709,2106984344080618112,0.94955605,Kepler
148445,15.64,1.1860571,6.393284790664147,2106801545973629568,0.905056,Kepler
148446,23.66,0.8909464,4.776009503908469,2106798732774829696,1.2010032,Kepler
148447,24.83,0.80349827,4.0807833079429,2106787256621972096,0.98960036,Kepler
148448,18.63,1.0641718,5.723291737300503,2106810243286973312,0.9890002,Kepler
148449,25.53,0.8426075,3.118796678428028,2106808456581012352,0.9886427,Kepler
148450,39.3,1.0468473,4.8556381744034915,2106808490940750976,1.2988787,Kepler
148451,26.11,0.82433224,4.417917396153909,2106761005782314752,0.9204386,Kepler
148452,4.53,0.6433573,1.6880875887918556,2106759631392417280,0.9865132,Kepler
148453,8.74,1.0833855,4.907926258306492,2106764441755838208,1.0999657,Kepler
148454,9.96,1.3447313,6.681917763183602,2106763342244213248,0.9907391,Kepler
148455,24.88,1.0094137,5.426860820885526,2107127005714751616,1.0048469,Kepler
148456,8.92,0.89616966,4.856419260398283,2107126387239448192,1.1664526,Kepler
148457,8.8,0.96761036,5.365042764585386,2107126387239448704,1.1031713,Kepler
148458,8.29,0.6595497,4.119035364816451,2107126146721252864,0.8439708,Kepler
148459,8.03,0.69685364,3.850380532637672,2107125322088780800,1.0925145,Kepler
148460,16.97,0.81245804,4.841277031025083,2107124291295389824,0.9569357,Kepler
148461,13.08,0.7793503,3.0834493486433505,2107123878978584576,0.9584586,Kepler
148462,8.31,0.8360758,1.0487217461538396,2106377585461828608,1.1627053,Kepler
148463,16.28,0.80525017,4.637570602969962,2106376417230483200,0.95318097,Kepler
148464,41.55,1.3003511,6.488197883713262,2106364666199978240,1.0443196,Kepler
148465,21.21,1.0449228,5.63952934879612,2106385625640481792,1.0414029,Kepler
148466,11.58,0.72162724,3.6447277782465655,2106338754657542912,1.0710907,Kepler
148467,26.82,0.8655176,4.633454557625024,2106343328802587392,0.92286813,Kepler
148468,34.88,0.8180361,4.992512370055106,2106341026699825536,1.0019652,Kepler
148469,33.53,0.8768816,3.651202603704501,2106422424919556480,1.028284,Kepler
148470,6.01,0.6418619,3.28796800735784,2106420019737875584,1.0419114,Kepler
148471,22.58,1.0591879,5.442223674928268,2106421462846895232,0.9707794,Kepler
148472,7.3,0.8982954,5.094363162628733,2106421050530724736,1.0753037,Kepler
148473,34.96,0.9054785,2.9050857706723345,2106232415567395584,1.0103838,Kepler
148474,20.33,0.6069374,2.8986692701849837,2106238286782553728,1.049497,Kepler
148475,20.61,0.9546938,5.491793617087776,2106233991815277440,0.84470016,Kepler
148476,6.61,0.8126049,4.813032017380442,2106223756913384576,1.0088869,Kepler
148477,8.86,0.8632364,5.103390752082555,2106224203589995392,1.1347879,Kepler
148478,12.62,0.7583046,4.446249901405464,2106224169230273792,0.96820885,Kepler
148479,9.88,0.68220234,2.908140911046411,2106223310237060992,1.063389,Kepler
148480,17.26,0.9866495,5.4094143180761005,2127172580159530368,1.0111731,Kepler
148481,37.61,0.9449663,5.421232734794122,2127170656014898304,1.0952176,Kepler
148482,30.63,1.0704451,4.985826448181459,2127170999611212032,1.2082732,Kepler
148483,21.48,1.0222292,5.51496410243108,2127158595745656320,0.95636505,Kepler
148484,14.79,1.0107679,5.5506261131617,2127250645484162560,0.935728,Kepler
148485,16.94,0.9977236,4.577126205865971,2127067920396491136,1.122017,Kepler
148486,19.54,1.1106329,5.138042544318306,2127067164482248064,1.0603559,Kepler
148487,15.32,0.8152771,4.614611350537574,2127064656221872896,0.9474253,Kepler
148488,35.14,0.7463541,4.087739879845012,2127052870831611648,1.0147946,Kepler
148489,17.86,0.7747221,4.404385704003566,2127053283148491648,0.8938769,Kepler
148490,17.88,0.69911003,2.36651915977437,2127052458514361856,0.7578633,Kepler
148491,9.3,0.9817686,4.610575613601805,2127075926215696000,0.95359564,Kepler
148492,13.66,0.6713104,3.3921381388677982,2127074861063862656,0.97020143,Kepler
148493,19.36,0.79930115,4.4491333983374055,2127072146644512000,0.9469659,Kepler
148494,20.62,0.85857105,4.775246017089536,2127074551826232320,0.93262243,Kepler
148495,3.93,1.0111237,3.9553075894028886,2127073761552246272,0.9474415,Kepler
148496,3.22,0.7734928,2.7271181260680653,2127073933350957312,0.9459017,Kepler
148497,19.63,0.8854799,5.128301678716216,2127026516912001792,0.9186847,Kepler
148498,9.8,0.7323513,4.2732321916479545,2127027028006840320,0.8671522,Kepler
148499,17.82,0.7986555,4.451931607094089,2127027066667848960,1.0233908,Kepler
148500,13.59,0.85954094,3.2715933928626573,2127029368770420224,1.0161154,Kepler
148501,8.29,0.7351618,3.054114620327512,2127028745993763456,1.015083,Kepler
148502,25.76,0.9865713,5.298505715717267,2127029506209412992,0.95751494,Kepler
148503,2.17,0.9696846,5.2017214246043135,2127393581995854976,1.0363495,Kepler
148504,9.18,0.81950474,3.25971184803743,2127392723002423936,0.98034406,Kepler
148505,14.57,0.80687904,3.894783515692602,2127389664985633920,0.9703859,Kepler
148506,8.72,0.80166054,4.596989400103224,2127390901936403328,1.0349193,Kepler
148507,29.75,0.9905987,5.401749807138859,2126645158176210944,1.0778707,Kepler
148508,12.69,0.82026196,3.695202159812169,2126641962720555904,1.0620426,Kepler
148509,15.64,0.81077194,3.1584444200145416,2126630898884875392,0.9080396,Kepler
148510,40.42,1.0773048,5.845912944679359,2126654504025151232,1.2227368,Kepler
148511,20.04,0.9457798,5.306062029795532,2126651617807207168,0.88942164,Kepler
148512,8.43,0.8741503,3.831310447162224,2126610729718619904,1.0010662,Kepler
148513,17.56,0.81012154,3.6226653542702127,2126489538620730624,0.9443213,Kepler
148514,9.55,0.7673979,3.5497194067043676,2126511808032483328,1.3779178,Kepler
148515,35.7,1.2686205,6.590776704113022,2126466006500763904,1.0129926,Kepler
148516,2.09,0.6409931,3.2067931859536856,2126466075220251136,1.0723685,Kepler
148517,29.35,0.89160633,4.385820325319447,2126467621408499456,1.065011,Kepler
148518,26.12,1.0045662,5.301306023932716,2126454633427425664,1.0036879,Kepler
148519,27.96,0.98756313,3.9535670656260073,2127956085274511232,0.935641,Kepler
148520,5.81,0.801672,3.417579858883066,2127954470366821248,0.977339,Kepler
148521,4.98,0.70119476,2.664810978328896,2127952168264332800,0.9977829,Kepler
148522,3.05,0.70041466,2.4400933933347293,2127952614940945536,0.92024463,Kepler
148523,13.04,0.79938316,4.412643557659285,2127951859026702848,1.0286391,Kepler
148524,10.57,0.7518654,4.293409856963347,2127954298568149248,1.1973726,Kepler
148525,19.63,1.0405912,5.540971232461782,2127953233416258432,1.2099296,Kepler
148526,10.02,0.86816406,4.709067772360056,2079915153780163456,1.0651098,Kepler
148527,21.51,0.9405155,4.995687223601401,2079915089363814272,1.1062001,Kepler
148528,19.93,0.8040085,4.592579682855046,2079915055004086016,0.9212229,Kepler
148529,8.85,0.80424404,3.7426128335045625,2079917013509204992,0.9877022,Kepler
148530,5.12,0.69391537,3.937023536922968,2079905846594271744,0.9945288,Kepler
148531,18.57,0.82129383,3.1595047695143545,2079906293270897536,1.0320604,Kepler
148532,15.73,1.0133972,5.426859577927074,2079929692252758144,1.0433705,Kepler
148533,2.4,0.7254534,3.561094271688532,2079928798898949248,0.9498588,Kepler
148534,4.88,0.7362509,4.034231480960591,2079885844927403264,0.99681157,Kepler
148535,10.52,0.89281464,4.966097894317658,2079885093311988864,1.022265,Kepler
148536,8.3,0.7900238,3.6944305214988287,2079885162031510016,1.0473849,Kepler
148537,20.2,0.91259575,4.303785605011948,2079883547123846784,0.94432014,Kepler
148538,27.03,1.0520277,5.6245723525999445,2079881210661623680,1.0367515,Kepler
148539,2.51,0.7529068,3.7942375980034257,2079882619410959872,1.0154911,Kepler
148540,12.25,1.0090933,5.281437184261073,2079882997368092032,0.9958389,Kepler
148541,35.69,0.92720413,5.141655597583103,2079882550691493632,0.9233865,Kepler
148542,14.29,0.911644,4.836271702542229,2079871177618097408,0.9824392,Kepler
148543,29.6,1.1386051,6.159711271255006,2079870868380475776,1.0105222,Kepler
148544,9.61,0.8707018,3.4336028432797487,2079870971459696000,0.95089006,Kepler
148545,9.73,0.8606682,2.0166124550263937,2079964945343334528,1.1405869,Kepler
148546,12.0,0.9715948,5.2772819676385705,2079964979703080192,0.9727018,Kepler
148547,12.95,0.9696245,5.283670884122602,2079960959613716992,0.996377,Kepler
148548,26.82,0.7842798,4.420994526685751,2079961337570856064,0.96152014,Kepler
148549,4.24,0.8469391,4.325304648886247,2079323002353693952,0.9655667,Kepler
148550,1.32,0.88828945,3.4454837572290025,2079322830555012736,0.96672726,Kepler
148551,7.71,1.1780596,6.139828765286175,2079320872050034688,0.9546852,Kepler
148552,6.25,0.94415855,4.463697520127754,2079318913544913024,0.9987776,Kepler
148553,10.96,0.8936157,3.649104082697516,2079319944337142272,1.0492926,Kepler
148554,17.36,1.1554041,5.722903656154552,2079307712270277760,0.9815029,Kepler
148555,5.01,0.77600384,1.4086618769679724,2079308124587205120,1.016977,Kepler
148556,6.54,0.90118694,3.64672179896165,2079398009661629696,0.9111714,Kepler
148557,33.51,1.1409674,5.4603173479180604,2079398933074588800,0.93595535,Kepler
148558,7.15,0.72402954,4.026668501953193,2079405190847142656,0.76751775,Kepler
148559,21.93,0.7984934,3.3284988562181024,2079211264486170880,0.93648905,Kepler
148560,2.6,0.97414494,2.063380662179867,2079217174361175936,0.95521814,Kepler
148561,1.89,0.70389175,3.6101040951720087,2079226142253127424,0.84232235,Kepler
148562,3.05,0.91345024,3.202854554414005,2079223286088098176,1.0668296,Kepler
148563,7.39,1.0199356,4.944565924121132,2079223256035182080,0.9956256,Kepler
148564,1.03,0.7996063,2.8042935123793225,2079178382215958016,1.0351561,Kepler
148565,13.35,0.8430624,4.390247414238663,2079179000691269632,0.9094795,Kepler
148566,13.35,1.0198784,3.7051863581589313,2079177282704335616,0.98176026,Kepler
148567,12.45,1.1866007,6.174724014618974,2079166837343948672,1.1581755,Kepler
148568,10.1,1.1016283,5.4539339276832965,2079167284020534528,0.96950513,Kepler
148569,17.94,1.1364126,5.296131099485844,2085171201622187648,1.0461915,Kepler
148570,8.8,1.0127344,5.069333720434827,2082166683022730880,1.1949742,Kepler
148571,22.54,1.0676212,4.375612644494858,2082171665184886016,1.0289025,Kepler
148572,10.82,1.0983353,5.471402609217124,2082171802623859328,0.9765731,Kepler
148573,8.2,0.9353056,3.405703469664891,2082157165375532928,1.1032814,Kepler
148574,11.26,0.93752193,4.74866522273623,2082181217192674944,1.0076413,Kepler
148575,9.54,0.7470617,3.2894095476830376,2082176750426731008,0.87044215,Kepler
148576,17.98,0.827899,3.687188663076455,2082131704808550400,1.0345612,Kepler
148577,2.74,0.7922926,3.9444194662139367,2082130807150737024,1.0705811,Kepler
148578,15.32,1.1332989,2.483984309038304,2082136927488997504,1.1076645,Kepler
148579,13.34,0.9156809,4.764229425905629,2082137168007052928,1.0369223,Kepler
148580,2.55,0.86518383,2.4424229929076215,2082122595175471104,1.0891051,Kepler
148581,0.87,0.7333584,3.790540328728104,2082134900264417280,1.1376318,Kepler
148582,18.78,0.78146744,4.645502609557667,2106905866438642432,0.9489556,Kepler
148583,13.34,0.72813416,2.698018674555575,2106986817981733120,1.007144,Kepler
148584,27.69,0.9921837,5.557344092466288,2106987195938878720,1.2004784,Kepler
148585,3.36,0.60819244,2.7257051901799905,2106985168714353920,1.3746396,Kepler
148586,32.37,0.8827276,4.15612472123539,2106984206641700096,1.0267838,Kepler
148587,20.21,0.88749886,4.099739612613851,2106804092894013952,0.9610555,Kepler
148588,25.36,0.96671677,4.73218788623358,2106823987182554240,1.0282311,Kepler
148589,18.08,0.7620449,4.447254553906987,2106822853311208064,0.96550065,Kepler
148590,25.31,0.94949436,4.657169668532095,2106811205359925632,0.978506,Kepler
148591,26.63,0.8454895,4.547732106576429,2106808559659827456,0.9492467,Kepler
148592,7.79,0.771595,3.6416668758157407,2106767843370241920,1.0712732,Kepler
148593,20.91,0.99987984,5.792268769393438,2106765197670100992,0.9644845,Kepler
148594,13.69,0.7750673,4.729575381452559,2107140646530862464,0.8352547,Kepler
148595,38.24,1.2149858,3.7624019267672,2106764888432452864,0.9619241,Kepler
148596,15.41,0.7074499,3.9737357917860585,2106764922792197504,1.1021,Kepler
148597,17.09,0.82253265,4.8670528007052845,2107140509091913600,1.0856044,Kepler
148598,30.42,1.0926771,5.843509022524252,2106764304316913664,0.9500893,Kepler
148599,7.36,0.67289734,3.4571106303801624,2106764025139351296,0.9647616,Kepler
148600,4.07,0.649333,3.5513291955109523,2107128173945862400,0.9675907,Kepler
148601,8.2,0.91699886,3.870496188294694,2107129101658820096,1.002825,Kepler
148602,10.81,0.76341534,4.630583094134574,2106377684242243456,0.93192154,Kepler
148603,5.65,0.6559706,2.5935500283320554,2106401121882636928,1.3036247,Kepler
148604,27.99,1.0824261,5.276096374733637,2106388271340294912,1.1524842,Kepler
148605,16.64,0.9684086,5.2907523023920415,2106389473931151104,1.0108684,Kepler
148606,9.23,1.0466156,5.6904909661584,2106392016551850624,1.2517865,Kepler
148607,13.52,1.2187061,6.408431600209891,2106392222710290048,0.9950876,Kepler
148608,26.67,0.8938999,3.86119665180329,2106344909350569472,1.2560774,Kepler
148609,7.43,0.67055225,3.93419181274653,2106345935844362752,0.9082446,Kepler
148610,7.63,0.68935776,3.9252365035490833,2106345459106411008,0.9563371,Kepler
148611,25.22,0.940341,5.38701361506857,2106435722138361856,0.85316676,Kepler
148612,19.5,0.80375195,4.56681333570301,2106424486503941120,1.0738395,Kepler
148613,17.89,0.7815666,4.58339895186219,2106424142906546816,1.0205035,Kepler
148614,15.21,1.1552296,6.154811872047986,2106425379857177088,0.82219005,Kepler
148615,2.38,0.6091404,3.13282245788241,2106240009069944832,0.9380031,Kepler
148616,2.45,0.5997639,2.786509646582884,2106236401297115648,0.98974824,Kepler
148617,21.47,0.7646761,4.170669063408562,2106259697199747456,0.80451834,Kepler
148618,6.61,0.6636772,3.762853639035366,2106248049248446208,0.9523133,Kepler
148619,9.27,0.6899166,3.91894531562442,2130206815636283008,1.0329642,Kepler
148620,7.2,0.6766901,3.916351034876474,2130212592370154752,0.96617377,Kepler
148621,25.35,0.8637638,5.103879991259776,2127253566061885440,1.0776364,Kepler
148622,11.93,1.0786486,5.895923050070232,2127253256824238208,0.9837229,Kepler
148623,8.37,0.88761234,3.896830888889347,2127251126521902720,1.038129,Kepler
148624,23.0,0.95077133,5.778052565420722,2127257203894777472,1.0721794,Kepler
148625,14.27,0.76077175,4.537365316878432,2127256039963120256,0.99874383,Kepler
148626,3.62,0.659111,3.8428320892517593,2127067606860097536,0.9741904,Kepler
148627,30.35,0.9348717,3.090830728255206,2127069775822896640,0.957885,Kepler
148628,11.53,0.79624367,3.500997654416768,2127069707103423360,0.944518,Kepler
148629,15.46,0.837842,4.219011922368008,2127066580366805120,0.92664516,Kepler
148630,19.93,0.9728384,5.481135715904216,2127066271129151616,1.0350659,Kepler
148631,2.45,0.6158533,2.104221006242355,2127066301190038784,0.9210705,Kepler
148632,7.05,0.93165493,4.717271040970424,2127089085995465344,0.96804625,Kepler
148633,7.06,0.63841724,3.1167932355630867,2127078327096216320,0.9522989,Kepler
148634,23.34,0.9817791,4.756380458330494,2127080942737988096,1.21061,Kepler
148635,16.3,1.0199776,2.975784425012783,2127035244285692032,0.99761647,Kepler
148636,24.54,0.88416576,5.012908164094679,2127031155476876032,1.0408655,Kepler
148637,48.67,0.8698158,4.959238000683428,2127406295099058048,1.1077623,Kepler
148638,8.63,0.70731926,3.734719982300156,2127394097391997952,0.8232461,Kepler
148639,21.49,0.77657413,3.479665790962694,2127395231263441536,1.065092,Kepler
148640,25.4,0.9271393,4.967359814176948,2127398048762018304,1.2907829,Kepler
148641,1.69,0.5701828,2.766142802708009,2127391108094854656,1.0212879,Kepler
148642,7.97,0.8882408,5.137780720070847,2127397533365997696,0.9893278,Kepler
148643,16.19,0.782814,3.695409746666728,2127396880530950272,0.98035276,Kepler
148644,8.64,0.7486105,3.443971293921349,2126647975675101312,1.0659775,Kepler
148645,9.15,0.7174244,4.257693882222144,2126647941315043712,0.9579099,Kepler
148646,21.96,1.0135088,5.4935101261015795,2126647082321585408,1.0111531,Kepler
148647,19.8,0.8777609,3.109159979820321,2126667182768636032,1.3654372,Kepler
148648,5.12,0.71830654,4.193626681633164,2126656771767934592,0.9536165,Kepler
148649,43.26,0.9282255,3.225330353348113,2126655225579700224,0.9876097,Kepler
148650,6.89,0.7790184,4.111794253745796,2126656015853707008,0.9839062,Kepler
148651,3.13,0.7000141,2.5621451870526393,2126653370153891840,1.0574473,Kepler
148652,21.34,0.730567,3.8726510513205934,2126659172647847936,1.1004258,Kepler
148653,15.74,0.89030933,3.030999693651239,2126659211309715712,0.96496165,Kepler
148654,5.37,0.6737299,3.8413909878111454,2126652854757803008,1.0207235,Kepler
148655,9.15,0.7393608,2.8017220183930185,2126659073870491008,0.8431615,Kepler
148656,26.43,0.8441572,2.5042634836158673,2126657802560166400,0.98334205,Kepler
148657,22.56,0.90564156,4.305708271275742,2126611416913397120,0.97588605,Kepler
148658,4.64,0.8854313,4.236152801048888,2126506825870228352,1.0132447,Kepler
148659,1.81,0.6675062,3.5627075663584673,2126526204762698880,1.0724539,Kepler
148660,19.84,0.83195305,4.909235626662598,2126512323428595584,0.991198,Kepler
148661,26.17,0.97264194,5.251333571764613,2126518302023111296,0.9036429,Kepler
148662,10.46,0.79004765,2.985998171889964,2126470713785517696,1.0046594,Kepler
148663,24.54,0.95327663,5.4859304168256795,2126470576346593280,0.98004425,Kepler
148664,10.3,0.8698425,4.8676986838254575,2126471641498537600,1.0496647,Kepler
148665,19.0,0.8364849,4.586397750172262,2126468652201304960,0.9251008,Kepler
148666,22.27,1.0949745,5.727535839141003,2126468239884442496,0.995769,Kepler
148667,28.98,1.0681448,5.66683093902868,2127969519932383616,1.0162156,Kepler
148668,30.81,0.8341522,4.4876123305439,2127969519932383872,0.9693805,Kepler
148669,19.23,0.97335243,5.408686570076416,2127969313775770240,1.0399662,Kepler
148670,9.82,0.8088198,4.245452732993259,2127969279414266880,1.048522,Kepler
148671,16.3,0.97995377,4.752087942270769,2127958730974379264,1.066677,Kepler
148672,5.76,0.72720623,3.929328555547387,2127958696614647808,1.0124586,Kepler
148673,22.24,0.83642673,3.9416797544931192,2127957798963371776,0.9935825,Kepler
148674,20.9,0.81645393,3.8166177692104455,2127956222713470208,1.0201312,Kepler
148675,11.21,0.78397846,4.333628830250213,2127954504726564608,0.94360405,Kepler
148676,5.41,0.7631035,4.077443925909147,2127961033076892160,1.0377297,Kepler
148677,21.06,0.8030777,4.1135997930353465,2127954058049993600,0.97666204,Kepler
148678,2.42,1.0150356,4.014185510868989,2127960895637946496,0.97701854,Kepler
148679,4.8,0.7057476,1.8754709342622249,2127959899205526912,0.8715203,Kepler
148680,15.44,0.7970066,3.2481256934080047,2079921171037521792,1.0129359,Kepler
148681,19.28,0.88293743,4.718927214986817,2079922442348298496,1.2545847,Kepler
148682,8.02,0.7279959,2.073087576014885,2079920552562262272,0.69115174,Kepler
148683,24.17,0.92834663,4.8057839685101005,2079919521770156032,1.0222403,Kepler
148684,15.08,0.8500109,4.333639401268691,2079919384331222912,1.2994748,Kepler
148685,10.02,0.86483955,4.373349005335598,2079930581303803136,0.98290986,Kepler
148686,13.37,0.7769251,3.0894926614626073,2079929554813866240,0.975188,Kepler
148687,22.89,1.026166,5.745904357482132,2079929348655438848,0.9330363,Kepler
148688,16.09,0.87477016,3.655427328526944,2079931582038468352,1.0025791,Kepler
148689,4.53,0.70032597,3.623989935499027,2079931582038472832,0.948154,Kepler
148690,6.35,0.77406406,3.7787354052348223,2079933162585924480,0.99904,Kepler
148691,20.92,0.95996,5.206077973182337,2079887979530085632,0.93796444,Kepler
148692,18.99,0.84301853,3.1060744764053254,2079885643067852032,1.0342153,Kepler
148693,19.97,0.8986597,3.798774137836032,2079887635932755456,1.015504,Kepler
148694,25.9,0.83500385,3.87394743354268,2079978345641283840,1.0377973,Kepler
148695,22.11,0.91759205,4.613725162511194,2079977795885507328,0.914743,Kepler
148696,9.76,1.2943354,6.429072900926506,2079977074330980992,1.0252641,Kepler
148697,12.27,0.95120335,4.9910851551766005,2079967213086165888,0.9737623,Kepler
148698,34.22,0.9116831,3.8368973282081225,2079966491531679488,1.066595,Kepler
148699,21.51,1.0795021,5.909517666043536,2079963467874708736,0.96224606,Kepler
148700,21.68,0.87860584,4.784890259313405,2079969549548443264,0.9813472,Kepler
148701,21.07,1.0052662,5.465070614361721,2079968415677080448,1.0269603,Kepler
148702,16.25,0.88776207,3.055557894923904,2079780639709093248,0.9060955,Kepler
148703,12.27,0.8009968,4.444317338645115,2079968862353726464,0.96900845,Kepler
148704,6.46,0.71039295,3.642450955070805,2079781086385710336,0.9048999,Kepler
148705,9.75,0.899354,2.7235750020915326,2079782392055782656,0.9824714,Kepler
148706,2.82,0.8245907,3.8787967167032864,2079364989955278976,0.9071525,Kepler
148707,19.26,0.9476948,4.556177025263716,2079371312147214080,0.9573702,Kepler
148708,10.18,0.7866802,3.687639429315629,2079323758268000384,0.934949,Kepler
148709,22.12,1.0697784,5.669186877904876,2079323547804686208,0.95942515,Kepler
148710,18.7,1.0227585,4.414336653361593,2079325265804215040,0.9492352,Kepler
148711,3.21,0.7261791,2.8587448131873128,2079324647316309248,0.9191853,Kepler
148712,19.92,0.73056126,3.254809632050023,2079324063200759040,0.9219441,Kepler
148713,5.85,0.8062992,2.645582008350381,2079321142623012864,0.90365356,Kepler
148714,3.83,0.938015,4.179370458975017,2079415223890486272,1.0843962,Kepler
148715,15.41,0.79190063,3.048137997783354,2079399620269354112,1.0087281,Kepler
148716,3.04,1.0357971,2.3400495975414177,2079406462157485184,0.96873236,Kepler
148717,1.68,0.8740463,4.469233580932515,2079405878041981568,1.0042485,Kepler
148718,21.81,1.1831284,6.109776875038811,2079218548750734976,0.9360548,Kepler
148719,14.59,1.2027693,5.883207592398902,2079218720549441024,1.0252024,Kepler
148720,21.51,1.1131563,3.079860110970312,2079219098506573824,1.0060618,Kepler
148721,46.74,1.0383301,4.062004021079334,2079218514391016832,1.008636,Kepler
148722,5.64,0.9480915,3.219303569445799,2079218995427375104,1.0376668,Kepler
148723,8.25,0.9344177,3.633971710991517,2079180203282106368,1.1250668,Kepler
148724,28.76,1.174139,5.197851522168708,2079180443800310272,1.051437,Kepler
148725,16.85,0.62285614,2.98536321645242,2085185563992886528,0.8996901,Kepler
148726,2.58,0.92334175,4.481672326280538,2085173538084541312,1.066464,Kepler
148727,15.84,0.9435673,3.8426332142653674,2082182247984839936,1.1270131,Kepler
148728,4.49,0.7502632,3.393230656059373,2082183450575737088,1.0131532,Kepler
148729,32.45,1.2349014,2.936511659337963,2082182694661484288,1.0026225,Kepler
148730,6.85,0.74918175,4.319145168870254,2082186061916605568,0.85074884,Kepler
148731,8.85,0.83978844,3.8236064490599873,2082138439317355264,1.0143616,Kepler
148732,18.34,1.0088558,5.755565217710995,2082138233161022848,1.2069919,Kepler
148733,27.76,0.97106934,5.355283254442117,2082139985505611648,0.94849414,Kepler
148734,2.15,0.81603813,3.8266316926832142,2082139882426401792,0.94208455,Kepler
148735,3.4,0.64728355,2.788857310681174,2082233134755603968,1.0795674,Kepler
148736,16.08,0.9051523,5.194960816963057,2106957474765872896,0.9766346,Kepler
148737,21.04,1.0010557,5.325101041624302,2107003379375620736,0.9477158,Kepler
148738,22.22,0.8095484,4.7095118996084295,2107003688613278976,1.0395745,Kepler
148739,40.15,0.9275656,4.9854448742465145,2107000424438145664,0.9704286,Kepler
148740,21.19,0.96137905,5.354827782788767,2106999531084951936,1.0113012,Kepler
148741,9.22,0.75318336,4.349649083300438,2107001420870595328,1.0374628,Kepler
148742,21.02,0.8300514,4.652526346375211,2106994652002170880,0.96909666,Kepler
148743,15.52,0.747015,4.420018797229034,2106991284747813120,0.9698116,Kepler
148744,11.51,0.8899307,5.19762112230794,2106990730693067136,1.0663052,Kepler
148745,6.29,0.6624241,3.722326780841547,2106827320077175808,1.0014601,Kepler
148746,12.6,0.74192905,4.290840241703556,2106827835473264128,0.8733245,Kepler
148747,27.96,0.9392443,5.618627904282006,2106827766753803648,1.0262878,Kepler
148748,18.73,0.82783127,4.421885477857478,2106824674377353728,0.90943444,Kepler
148749,6.61,0.5880728,2.8654804156003095,2106819692215351296,0.8165729,Kepler
148750,28.54,0.86047745,4.703912489789548,2106813370023474560,1.0130142,Kepler
148751,43.86,0.8843584,5.092580245513696,2106815775205211392,1.0675129,Kepler
148752,24.88,1.01898,5.343048456357632,2106815156729626624,1.3513714,Kepler
148753,28.54,0.95504475,5.034187196498404,2107142570676902912,0.9757325,Kepler
148754,24.37,0.89220047,5.064622050253348,2107140302933499392,1.0613133,Kepler
148755,18.89,0.8734484,4.600707974701857,2107141986561423104,1.0068569,Kepler
148756,12.8,0.7204666,4.233742189349586,2107134324339104256,1.0136031,Kepler
148757,18.34,0.8666496,4.802238505675964,2107131266322377216,0.99316573,Kepler
148758,3.5,0.6262579,3.262232314295023,2107133327906695168,0.96801215,Kepler
148759,26.12,0.9769516,5.3722615474119735,2106406069684947840,1.0578262,Kepler
148760,10.0,0.6884794,3.471331827374158,2106381571191246720,1.2820392,Kepler
148761,9.29,0.8256388,4.1717547997530655,2106405279410965888,1.05606,Kepler
