,source_id,in_training_sample,mh_xgboost,teff_xgboost,logg_xgboost,Unnamed: 0.1,Unnamed: 0,Prot,bp_rp,abs_G,ruwe,survey
2022,2076853396163330048,False,0.215,4998.7,4.517,5996,142601,38.5,1.1299772,5.8261235451563635,0.9581467,Kepler
2023,2076854117717844736,False,0.2,6273.0,3.988,22212,158817,3.884,0.71525,2.5846931047028576,0.94287866,Kepler
2024,2076856591619123456,False,0.203,6182.2,4.303,6000,142605,6.71,0.7503309,3.832712185470479,1.0372365,Kepler
2025,2076861505061758080,False,0.043,6247.5,4.262,6168,142773,2.65,0.7119684,3.794438955666381,1.0421803,Kepler
2026,2076864391276523008,False,-0.027,5487.6,4.493,5298,141903,19.36,0.94800854,5.266179346206044,0.94729125,Kepler
2027,2076866860875355520,False,-0.13,6459.0,4.026,22144,158749,1.256,0.603693,2.720028444563571,0.9613294,Kepler
2028,2076868269624629760,False,0.01,6331.5,4.27,5455,142060,3.96,0.70400715,3.686172144273744,1.0699357,Kepler
2029,2076868578862273792,False,0.124,5541.4,4.466,5454,142059,9.23,0.9351387,4.939925808755328,0.9766491,Kepler
2030,2076869025539205376,True,0.03,5292.6,4.527,5452,142057,7.98,1.0236311,5.603259185251497,0.9769413,Kepler
2031,2076870198072425088,False,-0.126,6321.9,3.776,22143,158748,1.259,0.7115421,2.4129938046603563,1.0789751,Kepler
2032,2076870885267157376,False,0.005,5815.8,4.357,5453,142058,15.77,0.84044456,4.595896494408587,0.9375058,Kepler
2033,2076871091425586944,True,0.172,4970.9,4.528,22170,158775,28.697,1.1348715,5.849581692772286,0.91204715,Kepler
2034,2076871709900953728,False,0.207,5972.9,4.071,5643,142248,9.03,0.7907772,3.3439341855115288,1.0048453,Kepler
2035,2076872259656846336,False,-0.018,5442.7,4.501,5458,142063,15.83,0.9565935,5.247538334163341,0.9896228,Kepler
2036,2076874321241309568,False,0.042,5364.6,4.516,5647,142252,6.67,0.9592123,5.407220918848266,0.9549874,Kepler
2037,2076877619776063232,False,0.007,5881.5,4.329,5829,142434,10.25,0.825861,4.363022828265084,1.1013509,Kepler
2038,2076877722855249152,False,-0.082,5456.2,4.406,5826,142431,9.04,0.93382645,4.469597346660082,1.1447312,Kepler
2039,2076877924711165824,False,0.023,6313.5,4.297,5828,142433,2.06,0.67725277,3.7437481053716457,0.9868654,Kepler
2040,2076877997733234560,False,0.054,5514.5,4.43,5832,142437,5.76,0.9109545,4.966735865725177,0.99872506,Kepler
2041,2076885110198693376,False,0.028,4562.5,4.59,19971,156576,39.138,1.4602118,6.900569658191785,1.0532136,Kepler
2042,2076886072271469056,False,-0.116,6286.4,3.911,22194,158799,7.99,0.7884846,2.9592434602828845,0.8743074,Kepler
2043,2076886278429792256,False,0.013,5364.4,4.492,5634,142239,16.42,0.97200584,5.339587340040758,0.9285996,Kepler
2044,2076887377941561088,False,-0.139,5972.1,3.827,5822,142427,17.34,1.0176153,3.044244810995565,1.025579,Kepler
2045,2076888408733715072,False,-0.158,6363.1,3.984,5821,142426,1.93,0.69727516,2.9055861827415033,0.99630123,Kepler
2046,2076890126721060352,False,0.117,5761.2,4.204,5825,142430,15.52,0.94330406,4.008745707211951,0.96777815,Kepler
2047,2076890916994789376,False,0.048,6147.2,4.277,6006,142611,2.91,0.71988964,3.866917893901217,1.0314869,Kepler
2048,2076891294952001152,False,0.046,5887.8,4.354,6008,142613,7.19,0.8058939,4.389217515596226,0.94620895,Kepler
2049,2076891810348119168,False,-0.111,5316.1,4.513,6009,142614,8.98,0.9820986,5.489746121841925,0.9136066,Kepler
2050,2076892428823510784,False,-0.447,3717.0,4.661,20006,156611,48.732,2.2404795,9.495013375490489,0.9629805,Kepler
2051,2076894765285557504,False,0.07,6290.8,3.958,22234,158839,13.616,0.9497509,2.9859178788583733,1.1676412,Kepler
2052,2076895143242613632,False,-0.037,6087.0,3.577,22214,158819,11.037,0.9665003,2.3425730359661614,0.90310156,Kepler
2053,2076895899157105664,False,0.236,5464.0,4.445,6174,142779,17.96,0.9791651,5.057299068659491,0.9226993,Kepler
2054,2076896448912786560,False,0.184,4596.2,4.555,22235,158840,38.996,1.3928185,6.611951951286237,0.97852385,Kepler
2055,2076896551992059776,False,-0.199,5629.2,4.474,6177,142782,7.24,0.8689375,4.994759716799642,0.9739063,Kepler
2056,2076897548424555776,False,0.086,5867.1,4.305,6327,142932,5.48,0.8043127,4.266464414689802,0.9924684,Kepler
2057,2076900400283143552,False,0.209,4892.8,4.542,22215,158820,37.404,1.2365828,6.1228476364886895,1.0013424,Kepler
2058,2076902083910355712,False,-0.029,4155.6,4.619,20007,156612,13.406,1.765296,7.68265178856333,1.0557325,Kepler
2059,2076904179854294528,False,0.114,5906.2,4.304,6181,142786,10.97,0.8268404,4.280547096154043,0.99387217,Kepler
2060,2076906207078959616,False,-0.071,5395.3,4.508,6335,142940,8.2,0.97099686,5.398495207965482,0.95724654,Kepler
2061,2076906447597131648,False,-0.104,6056.6,4.137,6334,142939,8.72,0.7932606,3.4875058106719,0.9777611,Kepler
2062,2076908509181503616,False,-0.003,6426.7,4.237,6337,142942,0.74,0.6764507,3.5413905914973363,0.92021054,Kepler
2063,2076910398967180416,False,0.058,4186.2,4.6,20021,156626,36.525,1.7631435,7.478342674963432,0.9508743,Kepler
2064,2076911910795616640,False,-0.115,5960.6,4.348,6336,142941,11.34,0.82206917,4.491473387224767,1.1786555,Kepler
2065,2076917064756163968,False,0.087,5835.3,4.321,6179,142784,12.34,0.8665657,4.566508180498516,0.9383469,Kepler
2066,2076917644565383552,False,-0.054,6052.9,4.35,6331,142936,9.15,0.79457283,4.25262505614406,0.9482337,Kepler
2067,2076919263779519360,False,-0.104,3795.5,4.666,20020,156625,30.625,2.1442776,8.803044277552086,0.9979472,Kepler
2068,2076919637433562496,False,0.121,5720.6,4.351,6470,143075,10.68,0.90367603,4.599032578988519,0.96251893,Kepler
2069,2076919882255107200,False,-0.055,5344.6,4.495,6471,143076,24.68,0.99875355,5.375780700633145,0.92816913,Kepler
2070,2076920500730025088,False,-0.078,6316.2,4.274,22252,158857,2.338,0.8239603,4.038118230041388,0.9793531,Kepler
2071,2076922390515956224,False,-0.007,5140.8,4.501,6466,143071,34.7,1.0784245,5.610270684058452,1.0522343,Kepler
2072,2076922798529491584,False,-0.212,6011.4,4.179,6469,143074,5.41,0.74723244,3.537690933979409,0.87124485,Kepler
2073,2076925998288560128,False,0.016,5811.0,3.807,22299,158904,22.83,0.8909464,2.85158812417761,1.0260407,Kepler
2074,2076927303958701312,False,0.183,5512.9,4.408,6644,143249,17.23,0.93873596,4.932313203104757,0.90440595,Kepler
2075,2076927578836640640,False,-0.157,6441.4,4.116,6823,143428,15.01,0.68651295,3.211453776210739,0.9493501,Kepler
2076,2076927888074285696,False,0.086,5741.6,4.457,6822,143427,8.21,0.8965893,4.875009044335787,0.9617277,Kepler
2077,2076932938955788672,False,-0.077,4727.4,4.595,22343,158948,16.557,1.306756,6.67793758639721,0.9724909,Kepler
2078,2076938127276614400,True,-0.091,5062.4,4.556,22213,158818,7.837,1.086874,5.987879257567924,1.047563,Kepler
2079,2076938402154512384,False,-0.146,3910.2,4.646,19993,156598,8.59,1.9781122,8.505381844853947,1.0306232,Kepler
2080,2076940085781787136,False,-0.086,5956.7,3.648,6172,142777,5.1,0.9987354,2.379858162743769,0.977191,Kepler
2081,2076940944775327744,False,0.158,6041.0,4.331,6323,142928,9.29,0.80255604,4.281877960347677,0.9999755,Kepler
2082,2076943246877919872,False,-0.049,5612.0,3.478,6326,142931,13.78,1.025239,2.121273950506799,0.9115442,Kepler
2083,2076943762273919872,False,-0.158,6424.0,4.171,6325,142930,0.7,0.69452095,3.508884525226673,1.0183622,Kepler
2084,2076944376445147904,False,-0.254,6071.8,3.674,22251,158856,4.177,0.9486227,2.226776528070575,1.0090705,Kepler
2085,2076947404406279936,False,-0.253,6401.6,3.944,6462,143067,2.42,0.76933,3.2912910766458623,0.98633677,Kepler
2086,2076950531142505088,True,0.228,6006.4,3.946,22295,158900,18.567,0.8178215,2.587856746004766,0.806443,Kepler
2087,2076950565502251008,False,-0.115,6076.2,4.294,6635,143240,1.88,0.77148724,4.200334796142219,0.9980341,Kepler
2088,2076951046538603008,False,-0.188,5892.2,3.87,6634,143239,33.94,1.0826492,3.5791165253555626,1.1108509,Kepler
2089,2076951424495315712,False,-0.129,6031.0,4.3,6171,142776,1.58,0.75313187,4.088975623870356,0.9695459,Kepler
2090,2076951493214818944,False,-0.167,6067.5,3.357,22233,158838,3.637,0.8343487,2.020539312478217,0.9677269,Kepler
2091,2076952798884915968,False,0.028,4615.5,4.584,20019,156624,35.772,1.4308996,6.896628105561511,1.0064583,Kepler
2092,2076952936323893376,False,0.058,6377.8,4.27,6318,142923,1.49,0.7009611,3.6617941298469905,0.94834524,Kepler
2093,2076954791749831552,False,0.008,5367.9,4.507,6458,143063,15.11,0.97391224,5.329322921584243,0.961164,Kepler
2094,2076955341505697792,False,-0.031,5770.5,4.325,6459,143064,11.28,0.8762131,4.654143240402744,1.3407255,Kepler
2095,2076957746687605888,False,-0.071,6289.5,3.424,22268,158873,1.109,0.8433924,2.269325351434855,0.96739733,Kepler
2096,2076960735984709760,False,-0.015,5848.4,4.302,6633,143238,11.12,0.86744213,4.120072738024064,0.9956314,Kepler
2097,2076961045222508416,False,-0.013,5590.8,4.331,6460,143065,18.32,0.94174576,4.392494665060886,0.9450616,Kepler
2098,2076970253632716928,False,-0.06,6226.1,3.732,22296,158901,2.644,0.67602444,2.1118394196054613,0.89503586,Kepler
2099,2076971009547031040,False,-0.01,6190.3,4.293,6641,143246,2.72,0.7227068,3.919500258374839,0.9592074,Kepler
2100,2076971043906776960,False,-0.075,6276.7,3.358,22298,158903,2.1,1.0175562,2.2193940066723172,0.95314854,Kepler
2101,2076971834180774656,False,0.169,5567.8,4.418,6815,143420,21.07,0.94686604,4.900701954815112,0.95405227,Kepler
2102,2076971868540523136,False,-0.053,5410.8,4.517,6816,143421,15.11,0.98528767,5.462401347963706,1.0375981,Kepler
2103,2076972315217062016,False,0.097,5634.2,4.484,6812,143417,6.05,0.93356323,5.006687572782674,0.93947923,Kepler
2104,2076973655246835968,False,-0.106,4970.1,4.557,22297,158902,24.257,1.1888971,6.2020885365871585,0.987387,Kepler
2105,2076974754758450560,False,-0.337,6550.4,3.654,22321,158926,0.429,0.737669,2.9276204694146415,1.0500984,Kepler
2106,2077006193916051072,False,0.068,5528.0,4.504,5276,141881,14.98,0.9768572,5.311648182736047,0.935479,Kepler
2107,2077006778031680512,False,0.144,5524.8,4.321,5434,142039,18.99,0.96566963,4.2437728015596665,1.0391682,Kepler
2108,2077007568305578752,False,-0.034,5498.1,4.379,5431,142036,5.48,0.9430504,4.448439740425895,0.991034,Kepler
2109,2077011210437912320,False,0.055,5788.2,4.322,5609,142214,11.76,0.81964684,4.3592618014933695,0.99847615,Kepler
2110,2077013272022301696,False,0.015,6107.8,4.19,5435,142040,1.26,0.7145119,3.570504667900492,0.89808154,Kepler
2111,2077015711563832064,False,-0.027,5923.8,4.296,5803,142408,9.75,0.7772474,4.213526178180226,0.90040374,Kepler
2112,2077016360093395200,False,-0.332,6281.5,3.815,5802,142407,1.99,0.7287102,2.6807633193322555,0.94172657,Kepler
2113,2077018254184323584,False,0.1,5903.6,4.169,5608,142213,22.41,0.8981781,3.296951749475044,1.032532,Kepler
2114,2077018907019413120,False,-0.039,5183.2,4.427,5799,142404,28.78,1.0329275,5.114226607137805,1.0638885,Kepler
2115,2077019486829584640,False,-0.138,6208.0,4.086,5801,142406,4.67,0.66960716,3.0747508752489257,1.0042233,Kepler
2116,2077020899884321664,False,-0.007,6301.8,4.283,5988,142593,2.84,0.65288925,3.624378916590574,0.83014107,Kepler
2117,2077025126131874560,False,0.232,4778.8,4.553,22192,158797,24.701,1.2774534,6.390302699664581,1.000826,Kepler
2118,2077032032439698560,False,0.122,5567.2,4.381,5986,142591,16.53,0.90838814,4.659010115778335,1.0295548,Kepler
2119,2077039690359535744,False,-0.002,5988.6,4.368,5807,142412,2.26,0.78142357,4.387467684751609,1.0006956,Kepler
2120,2077041859325266304,False,-0.115,6156.5,3.549,5994,142599,1.78,0.8209715,1.7285051657061583,0.9239142,Kepler
2121,2077042031123975808,False,-0.213,3948.6,4.661,20005,156610,34.793,1.9459448,8.343234488702425,1.0081761,Kepler
2122,2077042443440794880,False,0.005,5157.0,4.402,5993,142598,17.23,1.0583353,4.405783487097951,1.0377959,Kepler
2123,2077043852190005120,False,-0.035,5840.0,4.406,5989,142594,11.84,0.8127489,4.6940037523906355,1.2244774,Kepler
2124,2077044436305604864,False,-0.025,5775.1,4.436,6164,142769,6.61,0.820776,4.702320429914659,0.9319639,Kepler
2125,2077102023228168192,False,0.011,5837.4,4.451,6629,143234,13.67,0.8401518,4.791999436999621,0.94683564,Kepler
2126,2077104359690672512,False,0.091,6172.3,4.237,6806,143411,6.37,0.70234966,3.5328445353600575,0.8969047,Kepler
2127,2077104737647800832,False,0.152,5606.2,4.382,6804,143409,19.93,0.91311836,4.790061620947148,0.9956334,Kepler
2128,2077104943806244352,False,-0.059,5991.0,4.191,6805,143410,9.83,0.74496174,3.4084919102225175,0.8609964,Kepler
2129,2077105665360694272,False,0.028,5494.4,4.476,6628,143233,12.17,0.98620415,5.21982306099223,0.98576665,Kepler
2130,2077106902311278720,False,0.011,6009.9,4.117,6802,143407,10.79,0.78731346,3.518919984592374,0.99943286,Kepler
2131,2077107245908679168,False,-0.17,6415.0,3.741,6803,143408,0.96,0.70331764,2.002554490370656,0.9302256,Kepler
2132,2077108585938462592,False,0.295,5391.4,4.446,6961,143566,21.33,0.9788618,5.088696695620094,0.977889,Kepler
2133,2077108998255365376,True,0.091,5791.4,4.413,6962,143567,14.88,0.80455494,4.597884760069773,0.9082444,Kepler
2134,2077118103586750464,False,0.078,5968.2,4.33,6969,143574,13.23,0.79157543,4.337180617802376,0.9423617,Kepler
2135,2077119233149546624,False,-0.034,5556.3,4.31,6970,143575,12.53,0.89531994,4.898975214366583,1.2015022,Kepler
2136,2077121642639555840,False,-0.162,6162.0,3.077,22342,158947,1.418,0.69104576,1.1170459883313608,0.82119614,Kepler
2137,2077122673431628160,False,0.341,5465.3,3.998,22341,158946,10.056,0.9827385,3.613556733349847,1.0645214,Kepler
2138,2077123601145012352,False,0.144,4549.4,4.59,20098,156703,30.687,1.4939165,7.0009027568208,1.0056745,Kepler
2139,2077124185260478720,False,-0.071,5117.3,4.541,7110,143715,18.99,1.0698977,5.868540009334463,1.0249373,Kepler
2140,2077124357059220096,False,0.24,5613.0,4.417,7111,143716,16.08,0.90227985,4.716777414203682,1.032814,Kepler
2141,2077124563217645312,False,0.033,4991.0,4.542,22357,158962,25.392,1.1629877,6.037212863009742,0.99280983,Kepler
2142,2077126483054638976,False,-0.048,4445.2,4.593,20111,156716,12.783,1.5448122,7.173941331479277,1.1326377,Kepler
2143,2077126968399437952,False,-0.055,4936.9,4.56,22396,159001,18.679,1.222847,6.244455798404033,1.2640184,Kepler
2144,2077127311996151424,False,0.094,5110.0,4.554,6808,143413,11.77,1.112112,5.910207950317156,1.0319613,Kepler
2145,2077129339221136512,False,-0.096,6261.4,3.563,22340,158945,1.76,0.7174263,2.1099612191302377,0.91138244,Kepler
2146,2077132534676665600,False,-0.005,5605.3,4.451,6964,143569,5.42,0.87243843,4.852337546127856,1.0513872,Kepler
2147,2077133531109120896,False,-0.121,5947.5,4.018,7104,143709,11.7,0.78738594,3.3489100144507553,0.9872128,Kepler
2148,2077135176073648896,False,-0.058,5140.1,4.535,7262,143867,12.7,1.0535002,5.089421779119707,1.0399423,Kepler
2149,2077136142449603584,False,-0.11,6153.4,3.589,7109,143714,3.69,0.7959566,2.019383165376052,1.0417213,Kepler
2150,2077136176809144192,False,0.006,3895.2,4.645,20097,156702,35.513,2.0852833,8.47180238526277,1.0006485,Kepler
2151,2077138410192255616,False,-0.126,5304.9,4.512,7268,143873,24.74,1.0013676,4.820875935583091,0.9793927,Kepler
2152,2077138581990991744,False,0.113,5949.7,4.283,7269,143874,9.08,0.79413605,4.0774998565302685,1.2197889,Kepler
2153,2077138994307863552,False,-0.117,6316.7,4.222,7438,144043,3.91,0.7883749,3.717784576217838,0.95659685,Kepler
2154,2077140471776409088,False,-0.224,5906.2,4.243,7265,143870,2.08,0.78335,3.935237621411563,1.0056278,Kepler
2155,2077140845430477440,True,0.063,5470.2,4.467,22395,159000,0.981,0.93225956,5.013365947102205,0.9896953,Kepler
2156,2077141326466815232,False,0.036,6154.6,4.164,7264,143869,14.06,0.72177505,3.282049893779673,0.90399146,Kepler
2157,2077143323634847872,False,0.049,4873.8,4.57,22419,159024,22.13,1.2199898,6.3006080695315845,0.99742746,Kepler
2158,2077173010445602816,False,-0.06,5623.2,4.418,7282,143887,6.9,0.9314575,5.015627855160027,1.2008766,Kepler
2159,2077174968950842240,False,-0.082,5743.8,4.352,7447,144052,5.8,0.8742485,4.58394549661975,0.98672944,Kepler
2160,2077175003310590208,False,0.322,6000.7,4.209,7448,144053,10.92,0.8139992,3.5926419179330686,0.95191574,Kepler
2161,2077177167974168064,False,-0.156,4965.7,4.574,22398,159003,23.613,1.1587152,6.275745600149776,0.95386463,Kepler
2162,2077177202333907328,False,-0.045,4509.0,4.604,20126,156731,33.46,1.505909,7.125049990747517,1.0058857,Kepler
2163,2077179195198742912,False,0.328,5648.0,4.116,7606,144211,30.83,0.9419365,4.133123371599908,0.9603558,Kepler
2164,2077189468760976512,False,-0.211,4344.1,4.605,20139,156744,12.908,1.5809793,7.444000344352016,0.99227846,Kepler
2165,2077190121595989504,False,0.061,5105.9,4.526,22422,159027,20.059,1.1137867,5.165175738660684,1.2576635,Kepler
2166,2077195722233703040,False,0.034,6153.0,4.132,7785,144390,12.34,0.76601505,3.098839805631316,0.8647128,Kepler
2167,2077195859672365440,False,-0.03,5932.6,4.388,7787,144392,6.95,0.8268509,4.558660988288956,0.96719164,Kepler
2168,2077196370762024064,False,-0.199,6256.0,4.273,7783,144388,3.31,0.7091236,3.9370062432025463,0.907136,Kepler
2169,2077198574091407104,True,0.036,5083.9,4.533,7449,144054,25.05,1.1047249,5.868944911489383,0.92738014,Kepler
2170,2077198741583988608,False,0.277,5907.0,4.052,7610,144215,10.12,0.8455334,3.0415746800476846,0.953726,Kepler
2171,2077199467444954880,False,0.06,5945.9,4.088,7613,144218,15.19,0.88550377,3.401546705294189,1.0629429,Kepler
2172,2077202353662964864,False,-0.248,6146.4,4.258,7611,144216,1.83,0.7448511,3.935434242804261,1.0086713,Kepler
2173,2077202624234414848,False,0.074,6116.8,4.297,7776,144381,2.58,0.7481718,4.150495612572318,0.95281726,Kepler
2174,2077202899112324736,False,0.262,6308.2,4.24,7608,144213,3.97,0.7002678,3.4002776453844454,0.8635089,Kepler
2175,2077204277808330112,False,-0.085,5899.7,4.308,7777,144382,8.56,0.78425884,4.306182445140442,1.0128934,Kepler
2176,2077205033722828416,False,-0.101,5723.4,4.38,7929,144534,26.11,0.89531136,4.364819396626665,1.0926294,Kepler
2177,2077208504056331136,False,0.061,4706.1,4.576,22464,159069,43.757,1.3382502,6.536526702000479,1.0462925,Kepler
2178,2077208675855012992,False,-0.17,5184.5,4.323,7931,144536,1.91,1.0315285,4.714808546742697,1.3203402,Kepler
2179,2077208813293990784,False,0.065,6159.0,4.16,7932,144537,1.83,0.86094475,3.516814578604439,0.9770622,Kepler
2180,2077209088171933184,False,-0.14,5892.6,4.41,22487,159092,10.988,0.9011841,4.8101868220833435,1.0051069,Kepler
2181,2077213417498923264,False,-0.017,4503.4,4.595,20185,156790,13.954,1.5449228,7.1481226006103,1.000383,Kepler
2182,2077215101126401536,False,0.12,6137.1,4.272,7116,143721,6.86,0.737422,3.781988535938891,1.0328803,Kepler
2183,2077215238565348992,False,0.345,5697.4,4.346,7114,143719,14.19,0.8929348,4.543714076588586,0.9921784,Kepler
2184,2077218983777052800,False,0.011,5876.2,4.094,7443,144048,7.56,0.8536253,3.4950453360954903,1.098019,Kepler
2185,2077219739691596160,False,0.047,5778.9,4.371,7274,143879,11.3,0.84141064,4.245673112076663,0.95490366,Kepler
2186,2077222316671647360,False,0.047,5611.8,4.382,7604,144209,18.35,0.8977909,4.7993905295879,0.9680365,Kepler
2187,2077223244384910720,True,0.04,4267.0,4.607,20136,156741,34.341,1.6690531,7.390214302144379,0.9142796,Kepler
2188,2077223656701439104,True,-0.091,4289.7,4.598,20135,156740,21.948,1.6318417,7.410072901356205,0.92137235,Kepler
2189,2077224854985151104,False,-0.005,6104.7,4.209,7444,144049,6.44,0.74023056,3.4420678457508753,0.84123075,Kepler
2190,2077225924444263168,False,0.01,6239.2,4.176,7772,144377,11.83,0.6791458,3.2149759227617025,1.0276742,Kepler
2191,2077226920876738560,False,-0.172,6204.7,4.026,22444,159049,5.232,0.72065544,3.2007230258346624,1.0048592,Kepler
2192,2077230081972558592,False,-0.077,5443.0,4.508,7769,144374,5.49,0.9232893,5.161319873953969,0.9576778,Kepler
2193,2077230494289490176,False,0.25,6043.2,4.05,7773,144378,10.23,0.83265686,3.331921244771129,1.19286,Kepler
2194,2077230666088166272,False,-0.381,5922.1,4.205,7770,144375,8.55,0.8034134,4.072546197688027,1.2255514,Kepler
2195,2077234995415057152,False,0.213,6317.8,4.239,7601,144206,4.7,0.7378597,3.499040105737542,0.9467015,Kepler
2196,2077235373372184064,False,-0.37,4769.2,4.538,22420,159025,3.376,1.1621113,5.322171005360548,0.9478876,Kepler
2197,2077240905290297984,False,-0.027,5904.2,4.316,7917,144522,12.87,0.8068733,4.41748843764044,1.0310624,Kepler
2198,2077242863795420160,False,-0.202,5856.5,4.449,7918,144523,12.34,0.81530285,4.742929104349319,1.0396082,Kepler
2199,2077243654069255808,False,-0.077,3891.7,4.659,20167,156772,17.912,2.020258,8.444686558320502,1.0879048,Kepler
2200,2077244066386326272,False,-0.037,6205.3,4.189,7923,144528,4.25,0.8689232,3.6174125433342463,1.0156993,Kepler
2201,2077247566777572864,False,0.01,6027.8,4.281,8076,144681,9.4,0.7555723,4.069768839827498,1.081052,Kepler
2202,2077247949036733696,False,-0.047,4642.6,4.585,22484,159089,34.023,1.3497572,5.937215051126465,1.3640263,Kepler
2203,2077249254706792832,False,-0.014,4660.1,4.578,22503,159108,11.228,1.3804789,6.090402007635749,1.0822234,Kepler
2204,2077252037845886592,False,0.09,6044.7,4.214,7926,144531,3.35,0.8424015,3.905108535936634,0.98767984,Kepler
2205,2077254992783358592,False,-0.031,6334.6,4.117,22463,159068,0.976,0.7003107,3.340598493941185,1.1619993,Kepler
2206,2077257054367690496,False,-0.309,3650.8,4.69,20184,156789,49.092,2.66146,10.522972737595314,1.0907156,Kepler
2207,2077260249823406208,False,-0.249,4338.8,4.582,20201,156806,10.673,1.608429,7.135016452761427,1.0547311,Kepler
2208,2077262208328885120,False,0.113,6079.9,4.32,8408,145013,4.46,0.74748707,4.040130848918958,0.90240973,Kepler
2209,2077264781004317696,False,0.193,5703.1,4.363,8406,145011,19.1,0.901145,4.721091931666324,0.99344677,Kepler
2210,2077267980764612608,False,-0.012,4257.9,4.612,20183,156788,46.856,1.669549,7.393303584635611,1.0302236,Kepler
2211,2077267980764613632,False,-0.024,5605.5,4.425,22485,159090,25.041,0.92826366,4.773429591079726,0.9818228,Kepler
2212,2077268560572323840,False,-0.043,6252.6,3.827,8225,144830,1.91,0.6789837,2.311641875633608,0.9407463,Kepler
2213,2077269252074908800,False,-0.102,5623.6,4.489,8223,144828,9.75,0.86468315,4.97109388535193,1.0909206,Kepler
2214,2077269355154132096,False,0.059,5641.4,4.446,8222,144827,17.72,0.8936157,4.926697146707609,1.0585923,Kepler
2215,2077270111068462336,False,-0.043,4028.3,4.633,20200,156805,27.338,1.8906116,8.040157061772813,1.0899218,Kepler
2216,2077270385946360448,False,0.091,5801.0,4.366,8226,144831,6.34,0.844573,4.510465163314697,1.0676302,Kepler
2217,2077273066005881600,False,0.038,6175.9,4.294,8403,145008,18.65,0.90032387,4.160814387771467,1.1060293,Kepler
2218,2077273306524015872,False,0.299,4876.7,4.535,22504,159109,37.392,1.2374048,6.088021785847033,1.141194,Kepler
2219,2077275539907073920,False,-0.073,4928.3,4.547,8402,145007,17.96,1.2147541,5.493468271599607,1.169553,Kepler
2220,2077276742498230272,False,-0.008,5920.0,4.35,8405,145010,9.1,0.8871527,4.2012819036676845,1.0331209,Kepler
2221,2077277429692816384,False,-0.131,6401.1,3.768,22528,159133,1.634,0.7311125,2.4978840731070253,1.1240407,Kepler
2222,2077278735362944512,False,0.351,5560.9,4.013,8582,145187,10.52,0.97196484,3.4256464287651713,0.9860765,Kepler
2223,2077285366788805248,False,0.21,4881.0,4.544,3536,140141,36.17,1.2199621,6.146883894999267,1.0158862,Kepler
2224,2077285435508284544,False,-0.271,4947.3,4.536,3535,140140,5.02,1.0763178,5.772984798454479,0.9849229,Kepler
2225,2077285744745933952,False,-0.043,5014.1,4.546,3534,140139,28.19,1.1160307,5.944100408806147,0.961269,Kepler
2226,2077289348219548672,False,0.109,5640.9,4.263,3949,140554,30.19,0.86548805,3.694497162005351,1.2147453,Kepler
2227,2077290623828921344,False,0.01,4863.3,4.562,21888,158493,9.503,1.2375069,5.637338232710425,0.992461,Kepler
2228,2077291482822382848,False,-0.082,5465.9,4.491,3946,140551,4.85,0.9079943,5.155677860997077,1.000934,Kepler
2229,2077291719041496192,False,-0.188,5622.9,3.274,21887,158492,4.272,0.90214443,1.29151129351931,0.8910018,Kepler
2230,2077291929498873728,False,0.004,5642.8,4.334,3948,140553,7.93,0.8638849,4.055684381891023,0.97721297,Kepler
2231,2077294369040338688,False,-0.078,4915.6,4.567,21889,158494,20.208,1.1701918,6.255331329757546,1.0301218,Kepler
2232,2077295361173762304,False,-0.011,6045.4,3.557,4115,140720,6.41,0.7325077,1.695238765941644,1.0478134,Kepler
2233,2077296327545435648,False,-0.014,5746.5,3.933,4116,140721,11.69,0.8975811,2.7027382568879155,1.0287744,Kepler
2234,2077297805014480640,False,0.013,5968.7,4.076,4297,140902,11.33,0.78504753,3.3348637089401194,1.0084784,Kepler
2235,2077298526568875136,False,0.15,5289.2,4.507,4114,140719,21.48,1.0005445,5.41857386854524,0.95673496,Kepler
2236,2077300210196122240,False,0.012,6307.9,4.255,4296,140901,1.6,0.6222973,3.484129927691317,0.98216784,Kepler
2237,2077300794311714048,False,-0.066,4742.6,4.588,21951,158556,15.518,1.3211422,6.685372686550533,0.9955332,Kepler
2238,2077303955407423104,False,0.112,5489.1,4.49,4110,140715,13.69,0.92504597,5.1460216810669195,1.054063,Kepler
2239,2077304333364492800,False,0.076,4533.1,4.512,19862,156467,10.023,1.450201,6.541923487345219,1.0121571,Kepler
2240,2077305772174484480,False,-0.047,5183.0,3.511,4294,140899,26.82,1.0214891,2.1676880224705464,0.824511,Kepler
2241,2077321581953818112,False,0.366,5714.4,4.185,4504,141109,16.07,0.89738274,4.054148605415058,0.94286305,Kepler
2242,2077322062990094592,False,-0.039,4798.7,4.607,21984,158589,9.334,1.2513008,6.501246210054873,1.0305792,Kepler
2243,2077377588328238336,False,-0.09,6120.6,4.267,5086,141691,4.8,0.7563572,3.98154572241798,1.0513784,Kepler
2244,2077379031437166208,False,-0.03,4743.9,4.574,22077,158682,11.825,1.3250465,6.654802482125763,0.999743,Kepler
2245,2077379478113785472,False,0.0,5851.3,3.751,5084,141689,6.97,0.87577343,2.330693771051145,0.9316929,Kepler
2246,2077381642777349504,False,0.133,6118.7,4.261,5264,141869,8.4,0.75977516,3.736063321468535,1.010892,Kepler
2247,2077384838233154304,False,-0.163,6392.5,4.044,5270,141875,8.6,0.6933861,2.994352872096643,0.93458956,Kepler
