,Unnamed: 0,Prot,bp_rp,abs_G,source_id,ruwe,survey
15808,152413,9.29,0.99100876,5.5583300333508845,2119660235679206144,1.0072043,Kepler
15812,152417,22.27,0.9627447,5.296049830320621,2119659342326010752,1.0611062,Kepler
15813,152418,18.47,1.2705946,6.46767786285033,2119658552052026624,1.121165,Kepler
15817,152422,12.1,0.96241474,4.5406812842989055,2107663739187370496,1.0558025,Kepler
15820,152425,18.73,1.0560474,5.080338265478444,2107660646810967808,0.97844017,Kepler
15822,152427,2.3,0.6902857,3.9679233525315887,2131633397611657984,0.89014095,Kepler
15829,152434,22.74,0.991663,5.761652808912144,2131483662171015808,1.002291,Kepler
15831,152436,4.48,0.73794365,2.4667879982855325,2131479951319326464,1.0776379,Kepler
15835,152440,21.96,0.88527775,5.149998869879592,2131058288610233472,0.98176694,Kepler
15838,152443,22.89,0.90931225,5.12453962340833,2130886180681855232,0.97804075,Kepler
15841,152446,10.61,0.771389,3.719994703000133,2130883088305470720,0.86959165,Kepler
15842,152447,7.63,0.68451405,3.79877179282739,2130929542671177600,1.385665,Kepler
15845,152450,1.99,0.7070627,3.0893111018389945,2130930504743907584,0.9593826,Kepler
15847,152452,20.18,0.83750343,4.70554141334005,2130919303469984768,0.97125995,Kepler
15851,152456,7.15,0.6762028,3.465449384388805,2127935778668035456,0.7923147,Kepler
15852,152457,8.43,0.9436035,3.3438473396856843,2127936053545972736,1.0008259,Kepler
15855,152460,18.99,0.87198544,5.0777548319361365,2127942032140469504,0.9642004,Kepler
15862,152467,24.5,0.9215765,5.243546485966963,2129202622221852800,1.013713,Kepler
15866,152471,34.22,1.0780716,5.671293724583293,2129239627659417472,0.95160335,Kepler
15868,152473,20.5,0.8503437,4.579041894702163,2129238734306261376,1.0560288,Kepler
15870,152475,1.26,1.1442041,5.460123018616612,2128505050814308864,1.0207324,Kepler
15871,152476,22.74,0.97869873,5.600156263976544,2128493024905660800,0.9523751,Kepler
15874,152479,22.24,0.9530144,5.53720763162794,2128490654083846144,0.98376596,Kepler
15875,152480,19.65,0.86593246,4.70427611131076,2128816281323586176,1.0233754,Kepler
15877,152482,33.22,0.8931618,2.6241371023662605,2128815216171710336,0.9661681,Kepler
15880,152485,6.81,0.9728508,5.450596333684235,2080651139379573760,0.8607089,Kepler
15885,152490,7.41,0.82873726,3.5904587818277154,2080641690449277056,1.041606,Kepler
15887,152492,5.36,0.74533653,3.170438084105866,2080639976764767744,1.0325081,Kepler
15888,152493,4.27,0.7252054,3.8535905843806777,2080640556577843584,0.81907874,Kepler
15891,152496,12.97,0.7963581,3.016583302320676,2086597130762584192,0.97408515,Kepler
15895,152500,37.2,0.9501896,3.10293834814933,2086595137897909120,1.0776358,Kepler
15896,152501,14.49,0.8327751,2.605664179891887,2086582630952692352,1.009548,Kepler
15898,152503,21.08,0.93350124,4.33339987912335,2086588918784886400,1.0083027,Kepler
15901,152506,17.84,0.7469654,3.0982539477218936,2086585654609839488,1.0494682,Kepler
15902,152507,22.27,0.9071293,5.083292677702158,2086585723329336320,1.0283127,Kepler
15903,152508,4.65,0.96185493,3.6871776444790374,2086420899667873920,1.0522761,Kepler
15909,152514,6.7,0.8280058,4.7080814885458135,2086408770680181504,1.0263687,Kepler
15910,152515,5.37,0.73195934,2.893265217683732,2086410282508967552,0.933033,Kepler
15912,152517,4.54,0.7257185,3.7810994748845097,2086503775354718848,1.0168502,Kepler
15913,152518,31.02,0.89458275,3.3156797566726155,2086362591190640512,1.0466127,Kepler
15914,152519,20.38,0.880702,4.859537419414197,2086457767665122176,0.9369249,Kepler
15917,152522,13.91,0.7556648,3.1330505928661587,2086453507057621504,1.1205032,Kepler
15919,152524,14.0,0.89630795,4.998743462010006,2086447631542441600,0.9623567,Kepler
15923,152528,6.39,0.82433605,4.465634671682231,2085718346097201536,1.1108885,Kepler
15926,152531,18.34,0.9915867,5.513038581299643,2085713879331251968,1.0048859,Kepler
15928,152533,13.1,0.718421,3.7140806207773664,2085720785638766080,1.0096337,Kepler
15929,152534,7.71,1.0187359,5.861514113667818,2085703056013756416,1.0400331,Kepler
15930,152535,29.79,0.9696379,5.580011678053918,2085709408263469568,1.199979,Kepler
15932,152537,14.59,1.0340996,5.738853832040842,2085706835585108480,1.0204746,Kepler
15933,152538,15.32,1.1644678,5.743485017282666,2085706869944860672,1.0667679,Kepler
15934,152539,3.15,0.8569813,3.262111450298402,2085706973024083712,1.0296179,Kepler
15935,152540,14.39,0.9900284,5.576950653092679,2085706526347483264,1.0831615,Kepler
15942,152547,11.28,0.7589321,4.441225587613644,2119825059343860096,1.0165981,Kepler
15944,152549,33.75,1.0792427,5.95143416736272,2119633950479776384,0.9604129,Kepler
15945,152550,21.66,0.8878164,4.380926311061131,2119639619836664576,0.9301864,Kepler
15946,152551,5.08,0.97386646,5.0950101962355205,2119639791635309440,1.0981628,Kepler
15947,152552,5.12,0.691699,3.9870359258770662,2119639516757415424,0.9720985,Kepler
15955,152560,10.16,0.9504137,5.345690878905948,2131681535605109504,1.0897527,Kepler
15956,152561,7.71,1.052041,5.538414689589057,2131681574263223552,1.1750313,Kepler
15958,152563,4.42,0.94268703,4.891907860080575,2131682673774887168,0.88271433,Kepler
15959,152564,3.69,0.8684969,4.385836287167413,2131636872243495808,0.93474215,Kepler
15962,152567,26.49,1.0302916,5.539245295409735,2131626976638870784,1.0592393,Kepler
15966,152571,24.38,0.8104801,4.621499038159479,2131494382409338496,0.8288835,Kepler
15967,152572,16.87,0.85941315,2.8496257585427376,2131498127620907136,1.0971564,Kepler
15974,152579,18.01,0.9701681,5.369668694680428,2131485620676194176,1.0453564,Kepler
15981,152586,2.06,0.71755314,4.202999004630316,2131082684024492672,1.0488943,Kepler
15982,152587,10.53,0.8947277,5.072582570290576,2130895011134489216,1.0510893,Kepler
15987,152592,24.37,1.0413752,5.863579191734869,2130886764797449344,1.0421314,Kepler
15988,152593,64.22,0.9331207,2.0448146965947647,2130887108394846848,1.009927,Kepler
15991,152596,3.75,0.6810198,4.042620161192422,2130932222730847872,0.91485566,Kepler
15992,152597,30.63,0.95909786,5.257437690788391,2130937376691652480,1.0110395,Kepler
15994,152599,27.8,1.0128574,5.490910280387762,2130934009437320192,1.0558031,Kepler
15997,152602,7.5,1.0698309,5.804741423847773,2130943080407999104,1.1917351,Kepler
16002,152607,11.35,0.74975395,4.022694203528804,2127942788054751360,1.0474862,Kepler
16003,152608,34.7,1.0897026,5.879670821362497,2129375005028272640,0.9754178,Kepler
16010,152615,25.06,0.914958,4.46929035177169,2129213101942318080,1.1018126,Kepler
16016,152621,20.78,0.98512554,5.308292752448299,2129244438022909184,1.0074972,Kepler
16017,152622,18.73,0.86342144,4.4308287054243,2129232790071606144,0.998545,Kepler
16018,152623,18.47,0.91166306,5.237541000973408,2129233580345649280,1.1051149,Kepler
16019,152624,14.08,0.83603096,4.500105945934342,2129253199756291840,0.9255091,Kepler
16022,152627,9.24,0.72176075,4.03052548208818,2128503779503694976,1.017784,Kepler
16037,152642,20.93,0.8536835,5.030093381676519,2128823050192083712,0.90269184,Kepler
16046,152651,21.52,0.9267473,3.5868144769952632,2080652277550915968,0.9821605,Kepler
16050,152655,12.0,0.8563318,4.9895149051908945,2080652758587292672,0.8822522,Kepler
16051,152656,3.65,0.68530655,3.8472677201470766,2080649803649799808,1.0234941,Kepler
16052,152657,3.9,0.85955524,4.409280592468528,2080655198128794368,1.017746,Kepler
16055,152660,10.52,0.94878864,5.2977053643452265,2086648773449314560,0.9833071,Kepler
16056,152661,16.97,0.85074806,4.646869486157241,2080640663959571840,1.391274,Kepler
16057,152662,16.19,0.8737402,4.799510983601586,2086645303115796224,1.08586,Kepler
16058,152663,8.74,1.1280794,6.034717902177427,2086644787719698048,1.0285225,Kepler
16059,152664,17.21,0.8650179,4.723928064492407,2086602284723640576,0.9456789,Kepler
16061,152666,11.11,0.7354288,3.194413720345855,2086590877290563328,1.0683535,Kepler
16066,152671,15.08,0.9666872,5.3439542326335445,2086586960279886592,1.1391056,Kepler
16067,152672,7.88,0.82342434,2.476639904465962,2086610634139639040,0.9784261,Kepler
16068,152673,18.6,0.91173553,5.117818222572181,2086587097718855424,0.9848073,Kepler
16070,152675,16.62,0.8190298,4.532217605529457,2086611596212367744,0.99174505,Kepler
16071,152676,19.93,1.0075178,5.644668628958257,2086423682806715392,0.99713516,Kepler
16072,152677,7.6,0.99291897,5.556733032131177,2086423476648288768,0.9901869,Kepler
16074,152679,15.29,0.80272484,4.622196000237263,2086423098691198720,0.938582,Kepler
16078,152683,14.69,0.95821667,5.316320138971902,2086413374885381376,0.9927264,Kepler
16079,152684,4.27,0.80044365,4.382547908910908,2086413168726951552,1.2257862,Kepler
16089,152694,3.83,0.7740011,3.8728906008163,2086455121965344384,1.340253,Kepler
16092,152697,13.24,1.0503979,5.829008516580322,2086469862293341952,0.9578428,Kepler
16097,152702,24.85,0.97631264,5.1215556303741145,2085716353232489856,1.0329894,Kepler
16098,152703,25.58,1.074542,5.74943335177009,2085721404114099456,1.0136302,Kepler
16099,152704,14.9,0.83293056,4.490027610572982,2085711267991341952,1.0205537,Kepler
16103,152708,8.39,0.7028818,3.4029582763745783,2119830247664356608,1.0797853,Kepler
16105,152710,26.48,1.0836325,5.84487769266849,2119641303463826688,0.91779613,Kepler
16113,152718,5.02,0.9045944,4.301925971187867,2119687448592144000,0.98744094,Kepler
16119,152724,21.96,1.0462618,5.3983789778976075,2131650066383081216,0.987609,Kepler
16121,152726,20.47,0.8508482,4.688451775054627,2131499776888361472,0.9674591,Kepler
16122,152727,19.39,1.0563107,5.839442065140773,2131486720187814016,1.0375473,Kepler
16125,152730,21.51,1.041132,6.138246022889241,2131508126304881792,0.9687677,Kepler
16130,152735,19.8,0.8537159,5.067786235424233,2130903047014230528,0.8909571,Kepler
16139,152744,9.41,0.79129124,4.607599588793176,2130938716721460864,0.9133331,Kepler
16140,152745,14.19,0.88236713,4.977110213013814,2130935791846301952,1.0129937,Kepler
16142,152747,16.28,0.9389143,4.5415071885842675,2130946447662362240,1.0374372,Kepler
16143,152748,34.9,0.83324146,3.390635532640319,2130945623028657408,1.0657215,Kepler
16145,152750,45.41,0.9642401,3.0375978384200923,2127946670705153920,0.9462161,Kepler
16150,152755,8.8,1.0766401,4.507891237726364,2129398472729649792,1.0052407,Kepler
16153,152758,27.04,0.98795223,5.033086456193942,2129294431442485760,0.98937505,Kepler
16154,152759,10.83,0.93297577,5.277665117137493,2129248939149549184,1.0611618,Kepler
16156,152761,25.17,0.8443041,4.116564411531373,2129234748576743424,0.970286,Kepler
16157,152762,33.29,1.0775776,5.839841155510905,2129257700882012160,1.026329,Kepler
16162,152767,18.7,0.84531975,4.726835958321322,2129255020822457472,0.95131475,Kepler
16166,152771,25.74,0.9238882,5.397573989160934,2128508345048550784,1.1263969,Kepler
16167,152772,34.41,0.85191345,4.279847708325541,2128508826084886784,0.9841824,Kepler
16169,152774,34.46,1.3136225,6.5382096551512525,2128869092241948928,0.91817987,Kepler
16170,152775,20.35,1.0971575,5.934378228528676,2128869470199529856,1.0321323,Kepler
16171,152776,17.35,0.7889986,2.822847599327922,2128827448238581760,1.0130419,Kepler
16174,152779,2.75,0.67363167,3.716190188511176,2128826962902850304,1.0602754,Kepler
16175,152780,21.21,0.88789177,4.165874527808164,2128826280008396544,1.071586,Kepler
16178,152783,5.76,0.6812811,3.791524712471624,2128825794671337088,1.0184225,Kepler
16179,152784,47.34,0.95586014,3.378812160016542,2128824390221988224,1.3283389,Kepler
16180,152785,17.6,0.6885338,3.4394820071109624,2128836755426678400,1.0261763,Kepler
16182,152787,27.23,1.0114794,5.617684601241123,2128837103325298176,0.9418259,Kepler
16186,152791,26.45,0.9702511,5.294745756817585,2128839233629735680,0.95537025,Kepler
16188,152793,4.74,0.7098608,3.26425482184656,2128651869977154560,0.99865,Kepler
16192,152797,10.45,0.8297682,3.847400122211189,2128692448827083392,1.1039423,Kepler
16193,152798,16.07,0.8341379,2.150538371463174,2128692586266038784,1.242387,Kepler
16195,152800,21.63,0.89459133,5.17691167000765,2080660214650524800,1.0029165,Kepler
16196,152801,4.67,0.7536497,4.244570882480463,2080657736446591104,0.8351249,Kepler
16200,152805,34.46,1.1163664,5.657132843597466,2086653274575253504,1.0455431,Kepler
16201,152806,5.75,0.67407227,3.796752758838277,2086653308935008000,0.89340085,Kepler
16202,152807,11.51,0.78114605,4.433156084269086,2086606339172682880,1.0287625,Kepler
16203,152808,9.3,1.0162144,5.54829686405877,2086605102222088704,0.88749015,Kepler
16205,152810,31.93,1.1287832,5.073370580087078,2086626886296471936,1.1293595,Kepler
16208,152813,19.39,0.7790661,2.8419618874805206,2086615203985462144,1.0155176,Kepler
16209,152814,10.38,0.78423405,4.5911061531947865,2086615307064690560,0.961734,Kepler
16210,152815,20.08,0.9202032,4.930202100733348,2086613795236196480,0.99644995,Kepler
16213,152818,13.41,0.90399456,4.255006013923669,2086509238553698816,1.2006686,Kepler
16217,152822,21.65,0.79115295,4.247744009864924,2086463059065040384,1.2309284,Kepler
16219,152824,14.69,0.85958385,4.77941995948893,2086463574461738880,1.0027524,Kepler
16223,152828,11.69,1.0085249,5.029827616004738,2086473263907437952,0.9932863,Kepler
16225,152830,5.68,0.879117,3.202189228976211,2086471648999835776,1.0573577,Kepler
16228,152833,14.39,0.9400625,5.175956557373384,2085723843655613696,0.9634473,Kepler
16232,152837,6.97,0.7541094,2.96041138995518,2119681401278141184,1.0095626,Kepler
16233,152838,14.2,0.7621012,4.534797783201704,2119690540968603392,0.9369051,Kepler
16234,152839,7.45,1.0827684,5.912090755457523,2119690948988354176,1.0618831,Kepler
16238,152843,27.98,1.1832466,6.188930470916027,2119692293315316480,1.021579,Kepler
16241,152846,21.64,0.76686573,3.705222974392075,2131698410535018368,1.0696547,Kepler
16242,152847,15.64,0.91657925,4.921145644776681,2131687759016181888,0.92602295,Kepler
16250,152855,17.09,0.81568336,4.535935471041146,2131511940235851904,1.0731269,Kepler
16252,152857,17.21,0.8426666,4.9621137108517726,2131514207978639104,0.9683984,Kepler
16255,152860,15.75,0.85408306,4.839107239377425,2131136800612738560,1.0137757,Kepler
16261,152866,6.87,0.6897898,3.9975170068621786,2130988018645874944,0.8748,Kepler
16262,152867,14.98,0.7548399,4.471594487755166,2130940743946075776,1.0016139,Kepler
16264,152869,21.53,0.9614382,5.571822585298255,2130936930015189632,1.0057585,Kepler
16265,152870,19.09,0.81432533,4.656751602465613,2130936792576259712,0.96544814,Kepler
16269,152874,6.3,0.65659523,1.7851265175985116,2130949024643268096,0.84465235,Kepler
16272,152877,17.35,1.0675163,5.778515854154369,2127949556923239040,0.92473114,Kepler
16274,152879,25.4,0.9573641,5.20814386519376,2129415583879690624,0.98845315,Kepler
16275,152880,7.92,0.7539301,4.0083775357826745,2129412903819736960,1.3184379,Kepler
16276,152881,10.3,0.86883163,4.9281164657335506,2129412216624963200,0.9603091,Kepler
16278,152883,13.69,0.8328848,2.9205220657476456,2129411731289904000,0.96837735,Kepler
16279,152884,15.08,0.7561779,3.07838810118351,2129399950198775296,0.9304278,Kepler
16280,152885,11.4,0.7265539,3.0303721723126635,2129401633825979776,0.9246965,Kepler
16281,152886,5.12,0.95261955,3.0971905690644697,2129400603033832960,0.92662627,Kepler
16282,152887,6.57,0.8944063,3.437563782205947,2129397751175565440,1.0300424,Kepler
16284,152889,10.45,0.925787,2.4808399535497365,2129307694301481600,0.95211375,Kepler
16290,152895,11.84,0.797452,4.621863298479818,2129266015939439872,0.9540038,Kepler
16293,152898,8.54,0.748044,3.5988222166831942,2128884622843623296,1.0105487,Kepler
16295,152900,22.9,1.043683,5.421223930112305,2128884210527294464,1.0313226,Kepler
16296,152901,6.09,0.92193604,3.941028810775911,2128874005684007680,1.0659755,Kepler
16299,152904,7.81,0.73884773,4.224803136103603,2128872803093170432,1.0011097,Kepler
16303,152908,14.19,0.76978874,3.5173801880176487,2128849468531069440,0.9676569,Kepler
16306,152911,9.04,0.9316368,4.99574906700264,2128850228745337344,1.0223416,Kepler
16307,152912,6.21,0.76972103,4.119851975699605,2128838546434313472,1.080788,Kepler
16311,152916,21.81,0.8614826,3.923477737621173,2128840436220001280,1.1064501,Kepler
16314,152919,6.25,0.9958801,4.791743304772689,2128841604451172096,0.989078,Kepler
16316,152921,14.9,0.89931774,4.189097832664645,2086663479417326976,1.3405325,Kepler
16318,152923,12.51,0.80480003,3.7004620767720535,2086651384789522176,1.0315604,Kepler
16320,152925,11.17,0.7510452,4.096058221463057,2086608744354497792,0.84764796,Kepler
16321,152926,14.37,0.8273697,4.633746897227335,2086631524861083520,1.0258492,Kepler
16322,152927,13.71,0.9006491,5.17059274824965,2086607610483140224,1.0474342,Kepler
16323,152928,14.78,0.7970238,3.8075032209541537,2086628398124962304,1.0009067,Kepler
16328,152933,7.15,0.9955349,5.386671129964112,2086617025051686144,1.2526599,Kepler
16333,152938,48.73,0.929739,4.148337869864964,2086618365081596672,0.9470693,Kepler
16336,152941,10.9,0.7758179,3.3692546871565003,2086431516827239296,1.0026466,Kepler
16341,152946,13.8,1.0919113,5.97534761271436,2086523016808797696,0.90596646,Kepler
16342,152947,22.58,0.9618292,5.018308204161915,2086511712454919040,0.9574801,Kepler
16343,152948,13.62,0.9256582,5.033971357241539,2086511815534147072,0.92863345,Kepler
16346,152951,16.3,0.9214201,1.947259062440656,2086468109947201664,0.97213775,Kepler
16349,152954,9.8,0.83031464,4.104986681883048,2086491543288787712,1.1249108,Kepler
16350,152955,10.11,0.86735535,4.152849935908533,2086467319673234304,1.2541256,Kepler
16351,152956,10.31,0.80887127,4.393023067256095,2086467216594012288,0.98969805,Kepler
16353,152958,20.77,1.0970316,5.739788926174187,2086463913755396352,0.9714603,Kepler
16355,152960,24.71,1.0272121,5.5838541003450395,2086488244754031232,0.9636692,Kepler
16356,152961,8.92,1.0081673,4.885862613054774,2086476425004032512,0.95275956,Kepler
16362,152967,5.93,0.9782057,4.392877419888432,2086100838703923712,1.004757,Kepler
16364,152969,6.43,0.6662655,2.723547075480317,2119834851869352448,0.9852409,Kepler
16365,152970,8.78,0.95481014,5.117756585778169,2119732288050860032,0.933574,Kepler
16367,152972,3.7,0.75220776,2.719025476668561,2119731566496384384,0.97213215,Kepler
16374,152979,26.67,1.0527115,5.752777956443246,2119694492338586624,0.992889,Kepler
16380,152985,17.12,0.823266,4.466774215901857,2131692603739349632,0.96402323,Kepler
16383,152988,15.3,0.79745674,4.6189560639650935,2131552072410437632,1.0473717,Kepler
16384,152989,19.36,0.87585735,5.182005471255314,2131552033751286016,1.0226258,Kepler
16387,152992,18.86,0.91109085,3.4708476395304384,2131527333398579712,0.98792183,Kepler
16389,152994,18.86,0.99060917,5.505200727856295,2131524996936432896,0.9955415,Kepler
16391,152996,19.22,0.8297739,4.656840339686642,2131519602457541632,0.9894245,Kepler
16392,152997,18.45,0.850441,4.682764335403554,2131891787142663808,0.97479725,Kepler
16393,152998,13.88,0.9856453,5.202676244636908,2131141267378715904,1.1345774,Kepler
16394,152999,26.3,0.9752674,5.0517399857487995,2131139824269696512,1.3574222,Kepler
16399,153004,18.98,1.2483482,5.639558211493174,2130991561999056640,1.0363418,Kepler
16400,153005,20.63,0.98168755,5.4159637921235415,2130989294256390144,0.9628269,Kepler
16403,153008,6.9,1.0395126,5.75565205239638,2130965414238340096,0.9765826,Kepler
16406,153011,21.36,0.9272671,5.146732729131658,2130961187990572160,1.0035293,Kepler
16408,153013,10.46,1.0702257,5.518727540675922,2130956652505252096,0.9836138,Kepler
16413,153018,3.28,0.6930504,4.057299089520768,2130953384031670912,1.007435,Kepler
16414,153019,19.66,0.8527489,4.940045238285981,2130952941653574016,0.9620115,Kepler
16416,153021,12.09,0.75454235,2.9358800754041177,2129415132903993600,0.9056635,Kepler
16417,153022,24.19,0.89258957,4.293097364919037,2129413694094132352,1.0306075,Kepler
16418,153023,8.48,0.7022648,3.5277935598392816,2129414999764205824,1.121045,Kepler
16422,153027,1.39,0.6878824,4.101356423093794,2129404966720268928,0.9491953,Kepler
16425,153030,22.74,1.0777454,4.848676834763127,2129311198994740992,1.0070453,Kepler
16427,153032,13.5,0.85650253,2.4557226089697046,2129315322163440384,0.9918469,Kepler
16428,153033,7.19,0.97137356,5.556619807893226,2129299207446242304,1.1449686,Kepler
16431,153036,21.22,0.9200525,5.186044825878739,2129252340763150976,1.0272985,Kepler
16433,153038,8.74,0.97704506,5.288239732709563,2129276289500828032,0.9789031,Kepler
16436,153041,19.52,1.0545368,5.582578749502241,2129267149810109952,1.0151118,Kepler
16437,153042,38.19,1.0127897,3.5772751418270765,2129266840573166080,1.0558425,Kepler
16439,153044,5.19,0.6689377,3.794655942230856,2129268214962694784,1.0950326,Kepler
16441,153046,26.3,1.2723207,6.4768032731906615,2129264435391460992,1.0819069,Kepler
16442,153047,17.33,0.82010555,4.603476927631162,2128513709468414848,0.99261636,Kepler
16444,153049,20.35,0.87567234,4.9968048853310165,2128887268543528576,1.1104939,Kepler
16445,153050,11.23,0.7355442,4.0569321551363675,2128880186137161728,1.1067598,Kepler
16446,153051,10.97,0.7948303,4.436197733240542,2128880808912758400,1.0523165,Kepler
16447,153052,11.47,0.7966404,2.9947342675634285,2128880224797191168,1.3139105,Kepler
16448,153053,21.37,0.90752697,4.751275265722176,2128878571230458496,1.1971219,Kepler
16452,153057,14.2,1.0470247,5.166331278671528,2128853733439043328,0.94721854,Kepler
16455,153060,36.69,1.2141161,6.194004661669808,2128852977524825856,0.9168502,Kepler
16456,153061,17.11,0.8447151,4.371847540120692,2128851671855050368,0.9706017,Kepler
16460,153065,24.59,0.9536257,5.538000541087726,2128839199269382400,1.0550108,Kepler
16464,153069,1.97,0.9676542,4.391686664898167,2128844314569114496,1.181956,Kepler
16466,153071,11.69,1.056385,5.700619037076573,2128845830698962944,0.9992794,Kepler
16467,153072,11.69,1.0413332,5.665296437960155,2128841329573234688,1.0071417,Kepler
16468,153073,6.71,0.7226906,3.3417985260561114,2128843146338008064,0.8666491,Kepler
16469,153074,6.75,0.9965944,5.609758291442336,2128842360365416832,0.97053057,Kepler
16470,153075,14.47,0.9925051,5.400311102884563,2128842184265335552,1.0026147,Kepler
16477,153082,3.71,0.71556664,3.3614031252777483,2086656401312277504,1.0078223,Kepler
16478,153083,17.74,0.9205141,4.272917134253412,2086679903373340672,1.02014,Kepler
16481,153086,11.66,0.8067627,4.304865120620555,2086630665867828096,1.0460925,Kepler
16482,153087,0.8,0.91942024,3.9275431043407423,2086635854188359552,0.99443424,Kepler
16483,153088,8.8,0.87636375,3.724367922619811,2086635991627331840,1.0561143,Kepler
16484,153089,22.55,0.9452362,4.8580213973912105,2086624000078664448,1.3473268,Kepler
16485,153090,11.38,0.7787094,4.3236846279066885,2086620907702355456,0.98473895,Kepler
16486,153091,16.42,0.8936682,4.95722147205,2086526143545677952,0.93801016,Kepler
16487,153092,17.01,0.8912182,2.8541313664149435,2086526521502802432,0.94402915,Kepler
16489,153094,2.78,0.6353636,2.500374244126421,2086526280983926528,0.79216975,Kepler
16490,153095,8.73,0.7802019,4.232766864457178,2086527861532618368,0.9551266,Kepler
16491,153096,6.82,0.728632,3.9942801583803664,2086528033331312256,1.0930325,Kepler
16494,153099,9.54,0.7344589,3.6351651271021534,2086525490710692864,0.9251697,Kepler
16495,153100,22.74,1.0363712,5.495226799136542,2086517965927389184,1.0116253,Kepler
16496,153101,8.08,0.87160873,4.893779173725823,2086514461234137472,0.9947817,Kepler
16498,153103,19.64,0.86279297,4.732669455583322,2086516351019822592,0.9652455,Kepler
16499,153104,4.71,1.1426544,4.090213543735121,2086491543288791040,0.96022475,Kepler
16501,153106,23.86,0.973999,5.617738769078304,2086483567526164224,1.0738918,Kepler
16502,153107,19.1,0.9783077,5.364770071928259,2086483949786916224,0.96527696,Kepler
16503,153108,4.02,0.8233614,3.158155970719889,2086104824433245184,0.9553206,Kepler
16504,153109,20.07,0.90681076,4.845332781512166,2086105168030647680,0.95960546,Kepler
16506,153111,21.96,1.1329308,5.0827022215836415,2086106714218899840,1.3896881,Kepler
16509,153114,18.19,0.82900524,4.865390441223095,2119742836490518784,1.0508208,Kepler
16515,153120,27.8,1.1822472,6.130253059367501,2119753110052400896,1.0124624,Kepler
16518,153123,10.53,0.9550352,5.472179249051864,2119710160379592960,1.000428,Kepler
16522,153127,19.49,0.9250803,5.219648598593171,2131696692548219776,1.2163996,Kepler
16529,153134,13.69,0.86287785,5.035074399600132,2131531971963329024,0.9591696,Kepler
16531,153136,12.97,0.8911686,2.999481375453387,2131141576616364928,1.0161127,Kepler
16532,153137,12.86,0.86290836,5.041331152222755,2131142538689064064,0.9987891,Kepler
16536,153141,9.17,0.8077936,4.792229757054397,2131133261560058496,0.9157482,Kepler
16538,153143,21.93,0.9765434,5.451358447909774,2131013174274631424,0.9535875,Kepler
16541,153146,6.22,0.70256424,1.9895766584628929,2130966303293296256,1.0057163,Kepler
16542,153147,27.23,0.9483042,5.04848494772804,2130969640486336896,0.9554053,Kepler
16544,153149,48.67,0.88200474,3.7533942715041064,2130970224601941376,1.0035208,Kepler
16548,153153,8.75,0.711216,3.508082984668894,2129419535249645696,1.0043575,Kepler
16550,153155,10.45,0.7739086,3.8046418510559903,2129420669121065472,0.96185195,Kepler
16551,153156,8.92,0.9406061,4.291203711180728,2129420634761330816,1.0883496,Kepler
16553,153158,8.56,1.0834608,5.744568921768785,2129408643212253056,1.0453738,Kepler
16557,153162,12.7,1.0553474,5.66768314003799,2129500143195199232,0.9621841,Kepler
16559,153164,16.89,0.81932163,4.068830413922475,2129318895576600832,1.0304835,Kepler
16560,153165,26.85,1.0185547,5.6155872305093535,2129315562681626368,1.0456575,Kepler
16562,153167,12.38,0.76015854,3.7583796507578953,2129316559114092544,1.0530723,Kepler
16568,153173,12.18,1.1627483,6.089018881630764,2129641980196244736,0.96820265,Kepler
16570,153175,8.35,0.72719383,3.478159064521911,2128891662291350144,1.0212308,Kepler
16571,153176,25.23,0.91079617,4.209936876570872,2128892388144568448,0.95923775,Kepler
16572,153177,17.94,0.8354044,4.625789684354862,2128894381009455744,0.9435733,Kepler
16574,153179,5.29,0.67789745,1.8455128155075349,2128882080223151488,0.8850096,Kepler
16576,153181,2.36,0.6848631,3.835099818972596,2128847308168140928,0.9665383,Kepler
16580,153185,13.51,0.8219385,4.768699324480352,2086660902437227520,0.943063,Kepler
16581,153186,2.29,0.70995045,4.101532115505208,2086634716017066496,0.94238085,Kepler
16582,153187,13.41,0.9160843,5.118218168662262,2086634617237660800,0.98476887,Kepler
16583,153188,13.08,0.8046684,4.343928814795968,2086634033122166784,1.1741309,Kepler
16585,153190,2.92,0.7499285,2.871112413828641,2086635987327389184,0.8876013,Kepler
16586,153191,18.96,0.77000046,3.512679631469119,2086636541383184384,1.2475532,Kepler
16587,153192,16.1,0.7871361,3.6001231338448054,2086716255974525440,0.97650594,Kepler
16588,153193,16.88,0.88035774,4.937944838036065,2086716805730364288,0.9837307,Kepler
16591,153196,10.39,0.9208164,5.066040923055079,2086529682598762368,1.0039853,Kepler
16592,153197,7.24,0.93210316,5.2572033871963,2086528578785606400,1.00469,Kepler
16593,153198,10.02,0.83774567,4.453176546188166,2086525559430168064,0.9652937,Kepler
16597,153202,17.23,0.9989462,5.2336339815909145,2086530575951394304,1.0460551,Kepler
16598,153203,13.5,0.8377838,4.369435351632344,2086530610311138816,0.98927534,Kepler
16600,153205,3.33,0.8272419,2.7884705779182397,2086532397018179840,0.9623698,Kepler
16601,153206,13.6,0.824399,4.660526699816543,2086519958792341120,0.97223586,Kepler
16602,153207,10.37,0.77770233,4.254312523417118,2086519649554695680,0.9679707,Kepler
16607,153212,39.04,1.0847006,2.4786670716275214,2086493914110850048,1.0081292,Kepler
